관리번호,인허가일자,폐업일자,영업상태명,업태구분명,소재지전체주소,좌표정보X(EPSG5174),좌표정보Y(EPSG5174),open,close,adm_cd,adm_nm
3480000-101-2025-00079,2025-05-19,,영업/정상,한식,대구광역시 달성군 다사읍 달천리 317-2,333965.0,266201.9,2025-05-19,,2771025600,달성군 다사읍
3480000-101-2023-00263,2023-11-06,2026-05-18,폐업,기타,대구광역시 달성군 현풍읍 부리 449-14,330518.1,245072.7,2023-11-06,2026-05-18,2771026500,달성군 현풍읍
3480000-101-1975-00001,1975-07-08,,영업/정상,한식,대구광역시 달성군 하빈면 동곡리 127,,,1975-07-08,,,
3480000-101-2023-00046,2023-03-06,,영업/정상,식육(숯불구이),대구광역시 달성군 현풍읍 중리 462-7 지상1층,331560.5,245182.0,2023-03-06,,2771026500,달성군 현풍읍
3480000-101-2021-00168,2021-07-23,,영업/정상,한식,대구광역시 달성군 현풍읍 부리 453-5 1층,330423.1,245094.7,2021-07-23,,2771026500,달성군 현풍읍
3480000-101-2007-00085,2007-09-06,2013-12-09,폐업,호프/통닭,대구광역시 달성군 화원읍 구라리 1737-3 외 2필지,336656.4,257751.2,2007-09-06,2013-12-09,2771025000,달성군 화원읍
3480000-101-2018-00270,2018-11-16,2019-08-14,폐업,호프/통닭,대구광역시 달성군 현풍읍 중리 409-5,330771.4,244387.9,2018-11-16,2019-08-14,2771026500,달성군 현풍읍
3480000-101-2008-00136,2008-12-05,2021-12-09,폐업,한식,대구광역시 달성군 하빈면 현내리 134-7,330574.1,268811.0,2008-12-05,2021-12-09,2771033000,달성군 하빈면
3480000-101-2018-00193,2018-08-14,,영업/정상,한식,대구광역시 달성군 다사읍 세천리 125-1,333367.9,265036.2,2018-08-14,,2771025600,달성군 다사읍
3480000-101-2006-00063,2006-07-20,2024-04-02,폐업,식육(숯불구이),대구광역시 달성군 논공읍 북리 803-142,330572.5,248721.2,2006-07-20,2024-04-02,2771025300,달성군 논공읍
3480000-101-2016-00303,2016-11-16,2019-09-04,폐업,한식,대구광역시 달성군 현풍읍 원교리 342 제2동,330706.1,243683.9,2016-11-16,2019-09-04,2771026500,달성군 현풍읍
3480000-101-2018-00033,2018-02-22,2020-07-01,폐업,식육(숯불구이),대구광역시 달성군 다사읍 죽곡리 808-5,332228.2,262881.9,2018-02-22,2020-07-01,2771025600,달성군 다사읍
3480000-101-2018-00078,2018-04-06,2020-08-24,폐업,식육(숯불구이),대구광역시 달성군 다사읍 세천리 1680-4,332860.8,264787.9,2018-04-06,2020-08-24,2771025600,달성군 다사읍
3480000-101-2000-00069,2000-05-09,2005-01-27,폐업,중국식,대구광역시 달성군 화원읍 명곡리 111 명곡미래빌1단지 가동 204호,335197.9,256463.1,2000-05-09,2005-01-27,2771025000,달성군 화원읍
3480000-101-2010-00030,2010-03-23,2011-12-15,폐업,호프/통닭,대구광역시 달성군 현풍읍 원교리 200 (1층),330750.3,244318.1,2010-03-23,2011-12-15,2771026500,달성군 현풍읍
3480000-101-2006-00095,2006-10-26,2008-03-31,폐업,한식,대구광역시 달성군 다사읍 매곡리 475,,,2006-10-26,2008-03-31,,
3480000-101-1995-00099,1995-08-07,,영업/정상,한식,대구광역시 달성군 하빈면 대평리 783,332563.5,271248.9,1995-08-07,,2771033000,달성군 하빈면
3480000-101-2023-00183,2023-07-18,,영업/정상,한식,대구광역시 달성군 화원읍 천내리 412-2,335299.7,256924.3,2023-07-18,,2771025000,달성군 화원읍
3480000-101-2015-00091,2015-05-08,2024-12-19,폐업,기타,대구광역시 달성군 화원읍 천내리 126-8,335432.1,257225.1,2015-05-08,2024-12-19,2771025000,달성군 화원읍
3480000-101-2007-00105,2007-10-24,2021-07-21,폐업,한식,대구광역시 달성군 가창면 용계리 565-47,346721.8,256996.4,2007-10-24,2021-07-21,2771031000,달성군 가창면
3480000-101-1996-00079,1996-03-13,2024-11-05,폐업,중국식,대구광역시 달성군 다사읍 서재리 531,334874.2,264591.7,1996-03-13,2024-11-05,2771025600,달성군 다사읍
3480000-101-2015-00243,2015-12-10,,영업/정상,한식,대구광역시 달성군 가창면 정대리 649-2,340774.9,251172.1,2015-12-10,,2771031000,달성군 가창면
3480000-101-1996-00141,1996-06-24,2002-01-02,폐업,한식,"대구광역시 달성군 논공읍 북리 835-17 , 18 , 19",331138.0,248439.3,1996-06-24,2002-01-02,2771025300,달성군 논공읍
3480000-101-1990-00022,1990-06-09,2007-01-16,폐업,호프/통닭,대구광역시 달성군 논공읍 북리 803-3,330449.8,248852.1,1990-06-09,2007-01-16,2771025300,달성군 논공읍
3480000-101-2014-00053,2014-04-02,2018-09-28,폐업,한식,대구광역시 달성군 화원읍 천내리 386,335453.5,256753.3,2014-04-02,2018-09-28,2771025000,달성군 화원읍
3480000-101-2021-00042,2021-03-02,2024-01-25,폐업,분식,대구광역시 달성군 유가읍 용리 886 102호,332873.0,244757.2,2021-03-02,2024-01-25,2771025900,달성군 유가읍
3480000-101-2010-00069,2010-06-01,2011-10-28,폐업,한식,대구광역시 달성군 다사읍 달천리 100-4 가동,333681.0,266386.5,2010-06-01,2011-10-28,2771025600,달성군 다사읍
3480000-101-2017-00282,2017-11-23,2023-03-15,폐업,정종/대포집/소주방,대구광역시 달성군 다사읍 세천리 1571-6 106호,333490.9,265020.4,2017-11-23,2023-03-15,2771025600,달성군 다사읍
3480000-101-2008-00026,2008-03-28,2017-09-13,폐업,통닭(치킨),대구광역시 달성군 논공읍 남리 656-15,330998.5,248118.9,2008-03-28,2017-09-13,2771025300,달성군 논공읍
3480000-101-1996-00203,1996-10-08,2013-06-26,폐업,중국식,대구광역시 달성군 논공읍 북리 833-77,330952.9,248465.3,1996-10-08,2013-06-26,2771025300,달성군 논공읍
3480000-101-1996-00121,1996-05-14,2023-11-01,폐업,한식,대구광역시 달성군 논공읍 북리 824-33 중앙상가 제1지구 110호,330732.1,248557.6,1996-05-14,2023-11-01,2771025300,달성군 논공읍
3480000-101-1996-00032,1996-11-29,2001-11-19,폐업,한식,대구광역시 달성군 하빈면 현내리 896-4 894-7,330227.4,267691.2,1996-11-29,2001-11-19,2771033000,달성군 하빈면
3480000-101-2002-00142,2002-12-23,2009-03-20,폐업,기타,대구광역시 달성군 다사읍 서재리 134-1,335187.1,265018.2,2002-12-23,2009-03-20,2771025600,달성군 다사읍
3480000-101-1999-00058,1999-07-06,2020-12-16,폐업,호프/통닭,대구광역시 달성군 옥포읍 교항리 1519 제림아파트 상가 401동 102호,330336.1,255408.1,1999-07-06,2020-12-16,2771026200,달성군 옥포읍
3480000-101-1991-00033,1991-08-22,2009-10-15,폐업,한식,대구광역시 달성군 화원읍 천내리 36-11,335511.8,257239.2,1991-08-22,2009-10-15,2771025000,달성군 화원읍
3480000-101-2002-00061,2002-04-29,2009-10-05,폐업,한식,대구광역시 달성군 다사읍 서재리 145 서재보성타운 121동 103호,335406.6,265096.9,2002-04-29,2009-10-05,2771025600,달성군 다사읍
3480000-101-2017-00115,2017-05-11,2018-07-27,폐업,한식,대구광역시 달성군 현풍읍 하리 37-2,330675.7,244980.3,2017-05-11,2018-07-27,2771026500,달성군 현풍읍
3480000-101-2009-00127,2009-11-16,2016-06-21,폐업,식육(숯불구이),대구광역시 달성군 화원읍 구라리 1735-10,336566.2,257639.4,2009-11-16,2016-06-21,2771025000,달성군 화원읍
3480000-101-2024-00090,2024-04-25,2025-12-16,폐업,기타,대구광역시 달성군 유가읍 금리 1143,331322.4,242790.7,2024-04-25,2025-12-16,2771025900,달성군 유가읍
3480000-101-2007-00063,2007-07-09,2010-08-20,폐업,한식,대구광역시 달성군 다사읍 서재리 175,335132.5,264286.7,2007-07-09,2010-08-20,2771025600,달성군 다사읍
3480000-101-2000-00219,2000-12-04,2008-08-18,폐업,한식,대구광역시 달성군 화원읍 명곡리 106 가-111,335121.7,256367.6,2000-12-04,2008-08-18,2771025000,달성군 화원읍
3480000-101-2016-00345,2016-08-23,2021-02-01,폐업,기타,대구광역시 달성군 옥포읍 교항리 2932 105호,330460.8,254507.8,2016-08-23,2021-02-01,2771026200,달성군 옥포읍
3480000-101-2019-00236,2019-08-29,2019-09-01,폐업,기타,대구광역시 달성군 화원읍 설화리 563 LH대구경북본부 분양홍보관,334593.4,256155.7,2019-08-29,2019-09-01,2771025000,달성군 화원읍
3480000-101-1996-00186,1996-09-17,2001-06-27,폐업,기타,"대구광역시 달성군 논공읍 본리리 803-4 , 5",,,1996-09-17,2001-06-27,,
3480000-101-2009-00056,2009-06-03,2011-06-02,폐업,한식,대구광역시 달성군 다사읍 매곡리 1537 대실역청아람1단지 상가120동 107호,332648.6,263288.8,2009-06-03,2011-06-02,2771025600,달성군 다사읍
3480000-101-2015-00015,2015-01-22,2022-09-28,폐업,호프/통닭,대구광역시 달성군 현풍읍 원교리 112-1,330566.3,244561.0,2015-01-22,2022-09-28,2771026500,달성군 현풍읍
3480000-101-2012-00168,2012-08-10,2025-03-07,폐업,한식,대구광역시 달성군 화원읍 천내리 104-8,335134.1,257212.9,2012-08-10,2025-03-07,2771025000,달성군 화원읍
3480000-101-2011-00062,2011-04-22,2012-07-05,폐업,한식,대구광역시 달성군 다사읍 죽곡리 201 외1필지(1층),332141.6,263000.1,2011-04-22,2012-07-05,2771025600,달성군 다사읍
3480000-101-2013-00097,2013-08-13,2015-11-12,폐업,한식,대구광역시 달성군 현풍읍 하리 125,330625.3,244782.4,2013-08-13,2015-11-12,2771026500,달성군 현풍읍
3480000-101-2008-00074,2008-07-22,2021-07-19,폐업,분식,대구광역시 달성군 다사읍 매곡리 1539 죽곡휴먼시아1단지 상가동 101호,332426.1,263147.6,2008-07-22,2021-07-19,2771025600,달성군 다사읍
3480000-101-1995-00117,1995-09-01,2009-10-28,폐업,일식,대구광역시 달성군 구지면 창리 475-2,327422.5,240775.1,1995-09-01,2009-10-28,2771038000,달성군 구지면
3480000-101-2003-00028,2003-04-23,2009-07-06,폐업,한식,대구광역시 달성군 다사읍 서재리 69,335092.0,265206.2,2003-04-23,2009-07-06,2771025600,달성군 다사읍
3480000-101-2023-00168,2023-07-05,2024-03-25,폐업,한식,대구광역시 달성군 다사읍 매곡리 1533-2,332630.3,263537.2,2023-07-05,2024-03-25,2771025600,달성군 다사읍
3480000-101-2022-00170,2022-08-18,2024-08-13,폐업,호프/통닭,대구광역시 달성군 다사읍 죽곡리 811-1,332188.7,262853.9,2022-08-18,2024-08-13,2771025600,달성군 다사읍
3480000-101-2002-00002,2002-01-02,2005-07-22,폐업,한식,대구광역시 달성군 화원읍 명곡리 121-1,335327.9,256647.1,2002-01-02,2005-07-22,2771025000,달성군 화원읍
3480000-101-2003-00023,2003-04-09,2010-03-31,폐업,일식,대구광역시 달성군 현풍읍 신기리 26 외 1필지,330709.7,242319.3,2003-04-09,2010-03-31,2771026500,달성군 현풍읍
3480000-101-1976-00001,1976-03-30,,영업/정상,한식,대구광역시 달성군 하빈면 하산리 1050-1,326170.1,265494.7,1976-03-30,,2771033000,달성군 하빈면
3480000-101-2025-00116,2025-07-14,,영업/정상,식육(숯불구이),대구광역시 달성군 다사읍 서재리 423-1,335194.3,264532.2,2025-07-14,,2771025600,달성군 다사읍
3480000-101-2023-00214,2023-08-31,,영업/정상,기타,대구광역시 달성군 다사읍 세천리 1591-10,333275.9,264757.7,2023-08-31,,2771025600,달성군 다사읍
3480000-101-2019-00105,2019-04-09,,영업/정상,기타,대구광역시 달성군 현풍읍 부리 305,330511.3,245163.0,2019-04-09,,2771026500,달성군 현풍읍
3480000-101-2018-00215,2018-09-12,,영업/정상,한식,대구광역시 달성군 현풍읍 성하리 238-3,330320.1,245439.0,2018-09-12,,2771026500,달성군 현풍읍
3480000-101-2024-00166,2024-09-10,2026-07-15,폐업,한식,대구광역시 달성군 다사읍 매곡리 900-6,331376.3,263302.0,2024-09-10,2026-07-15,2771025600,달성군 다사읍
3480000-101-1995-00051,1995-04-25,2005-08-24,폐업,한식,대구광역시 달성군 논공읍 북리 803-85,330509.2,248755.1,1995-04-25,2005-08-24,2771025300,달성군 논공읍
3480000-101-2010-00105,2010-09-08,2024-03-28,폐업,한식,대구광역시 달성군 현풍읍 중리 470-7,331675.1,245189.5,2010-09-08,2024-03-28,2771026500,달성군 현풍읍
3480000-101-1999-00016,1999-03-10,2010-11-19,폐업,한식,대구광역시 달성군 논공읍 북리 824-178,330749.4,248490.2,1999-03-10,2010-11-19,2771025300,달성군 논공읍
3480000-101-2010-00122,2010-09-30,2014-12-17,폐업,한식,대구광역시 달성군 현풍읍 원교리 88,330157.8,244714.9,2010-09-30,2014-12-17,2771026500,달성군 현풍읍
3480000-101-2001-00162,2001-10-17,,영업/정상,한식,대구광역시 달성군 논공읍 금포리 1552,,,2001-10-17,,,
3480000-101-2020-00201,2020-09-28,,영업/정상,호프/통닭,"대구광역시 달성군 옥포읍 교항리 2934 101,102호",330344.8,254491.0,2020-09-28,,2771026200,달성군 옥포읍
3480000-101-2019-00041,2019-02-12,2021-12-07,폐업,호프/통닭,대구광역시 달성군 유가읍 봉리 577-4,331969.5,245307.6,2019-02-12,2021-12-07,2771025900,달성군 유가읍
3480000-101-2021-00148,2021-06-24,,영업/정상,기타,대구광역시 달성군 다사읍 서재리 140 1층,335210.9,265084.0,2021-06-24,,2771025600,달성군 다사읍
3480000-101-2019-00201,2019-07-29,,영업/정상,분식,대구광역시 달성군 옥포읍 본리리 2590 미진이지비아 117동 103호,332496.7,256070.3,2019-07-29,,2771026200,달성군 옥포읍
3480000-101-2018-00176,2018-07-31,2025-11-21,폐업,일식,대구광역시 달성군 현풍읍 중리 497-3 302~306호,331380.0,244467.1,2018-07-31,2025-11-21,2771026500,달성군 현풍읍
3480000-101-2023-00025,2023-02-06,2024-02-19,폐업,한식,대구광역시 달성군 유가읍 쌍계리 614-3 지상1층,332263.8,245496.3,2023-02-06,2024-02-19,2771025900,달성군 유가읍
3480000-101-2020-00080,2020-04-28,2022-05-09,폐업,호프/통닭,대구광역시 달성군 구지면 응암리 1207-1 1층,328184.7,240454.3,2020-04-28,2022-05-09,2771038000,달성군 구지면
3480000-101-2002-00080,2002-06-12,2023-12-28,폐업,한식,대구광역시 달성군 옥포읍 김흥리 1518-20,335716.6,250532.7,2002-06-12,2023-12-28,2771026200,달성군 옥포읍
3480000-101-2020-00127,2020-07-10,,영업/정상,기타,대구광역시 달성군 옥포읍 교항리 2928 2층,330382.7,254506.4,2020-07-10,,2771026200,달성군 옥포읍
3480000-101-1995-00184,1995-12-11,2000-06-28,폐업,한식,대구광역시 달성군 옥포읍 김흥리 629-1,334845.4,250608.7,1995-12-11,2000-06-28,2771026200,달성군 옥포읍
3480000-101-1997-00024,1997-03-03,2004-01-31,폐업,일식,대구광역시 달성군 현풍읍 하리 100-8,330522.0,244763.6,1997-03-03,2004-01-31,2771026500,달성군 현풍읍
3480000-101-1996-00175,1996-09-04,,영업/정상,중국식,대구광역시 달성군 논공읍 금포리 968-2 1층,,,1996-09-04,,,
3480000-101-1991-00052,1991-11-05,2021-11-30,폐업,식육(숯불구이),대구광역시 달성군 현풍읍 하리 79-7,330558.1,244931.6,1991-11-05,2021-11-30,2771026500,달성군 현풍읍
3480000-101-1990-00047,1990-11-21,2020-11-20,폐업,한식,대구광역시 달성군 구지면 창리 370-3,,,1990-11-21,2020-11-20,,
3480000-101-1994-00053,1994-07-20,2005-12-06,폐업,기타,대구광역시 달성군 논공읍 남리 224-72 외 1필지,330054.8,248598.4,1994-07-20,2005-12-06,2771025300,달성군 논공읍
3480000-101-2013-00002,2013-01-09,2016-07-05,폐업,한식,대구광역시 달성군 다사읍 세천리 1680-2,332858.0,264840.2,2013-01-09,2016-07-05,2771025600,달성군 다사읍
3480000-101-2014-00044,2014-03-17,2014-06-03,폐업,한식,대구광역시 달성군 화원읍 천내리 892-1 외5필지,335471.5,256711.0,2014-03-17,2014-06-03,2771025000,달성군 화원읍
3480000-101-1995-00160,1995-11-03,2003-03-31,폐업,한식,대구광역시 달성군 화원읍 천내리 104-15,335065.9,257161.7,1995-11-03,2003-03-31,2771025000,달성군 화원읍
3480000-101-1997-00069,1997-04-21,2009-09-03,폐업,한식,대구광역시 달성군 유가읍 용리 88-2,335681.6,244278.3,1997-04-21,2009-09-03,2771025900,달성군 유가읍
3480000-101-1996-00086,1996-03-25,2008-04-07,폐업,한식,대구광역시 달성군 현풍읍 중리 319-3,330730.3,244477.1,1996-03-25,2008-04-07,2771026500,달성군 현풍읍
3480000-101-1996-00073,1996-03-04,2008-07-31,폐업,일식,"대구광역시 달성군 옥포읍 기세리 581 582, 583-1,",334639.2,253332.8,1996-03-04,2008-07-31,2771026200,달성군 옥포읍
3480000-101-2016-00064,2016-03-25,2023-02-24,폐업,호프/통닭,대구광역시 달성군 현풍읍 중리 472,331610.3,245154.9,2016-03-25,2023-02-24,2771026500,달성군 현풍읍
3480000-101-2024-00185,2024-11-06,2025-12-18,폐업,한식,대구광역시 달성군 현풍읍 하리 11,330721.3,244945.6,2024-11-06,2025-12-18,2771026500,달성군 현풍읍
3480000-101-1991-00023,1991-06-07,2013-10-25,폐업,한식,대구광역시 달성군 화원읍 천내리 34-9,335516.4,257174.9,1991-06-07,2013-10-25,2771025000,달성군 화원읍
3480000-101-2017-00119,2017-05-15,,영업/정상,호프/통닭,대구광역시 달성군 유가읍 봉리 613 봉리타워613  701호,331838.8,244537.8,2017-05-15,,2771026500,달성군 현풍읍
3480000-101-2000-00221,2000-12-09,2014-09-11,폐업,한식,대구광역시 달성군 현풍읍 중리 319-3,330730.3,244477.1,2000-12-09,2014-09-11,2771026500,달성군 현풍읍
3480000-101-2020-00055,2020-03-27,,영업/정상,한식,대구광역시 달성군 다사읍 문양리 504 1층,329809.1,263354.8,2020-03-27,,2771025600,달성군 다사읍
3480000-101-2007-00033,2007-05-07,,영업/정상,중국식,대구광역시 달성군 하빈면 봉촌리 869-4,326418.8,263237.1,2007-05-07,,2771033000,달성군 하빈면
3480000-101-1992-00026,1992-04-15,2000-07-19,폐업,한식,대구광역시 달성군 화원읍 성산리 252,333578.8,257674.0,1992-04-15,2000-07-19,2771025000,달성군 화원읍
3480000-101-1995-00006,1995-02-04,2013-11-05,폐업,한식,대구광역시 달성군 현풍읍 249-2,,,1995-02-04,2013-11-05,,
3480000-101-2023-00060,2023-03-20,,영업/정상,식육(숯불구이),대구광역시 달성군 다사읍 세천리 1571-6 지상1층,333490.9,265020.4,2023-03-20,,2771025600,달성군 다사읍
3480000-101-2021-00277,2021-11-30,,영업/정상,식육(숯불구이),대구광역시 달성군 다사읍 세천리 1667-2 1층,332920.2,265158.2,2021-11-30,,2771025600,달성군 다사읍
